"codigo";"titulo";"subtitulo";"informacao";"unidade";"estado_conservacao";"situacao";"numero_tombamento";"colecao";"subcolecao";"tipologia";"cedido_a";"data_limite_cessao"
"008191";"Sismógrafo é ativado na barragem do Assu";"";"Recorte retirado de Diário de Natal";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"008229";"Sismólogo afasta possibilidade de sismos atingirem a barragem";"";"Recorte retirado de O Poti";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"008206";"Sismólogo da UFRN pede mais verbas";"";"Recorte retirado de Tribuna do Norte";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"008224";"Sismólogos vão para São Rafael";"";"Recorte retirado de Tribuna do Norte";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"008186";"Sismo no Açu em 1808 assustou Vale";"";"Recorte retirado de Diário de Natal";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"005553";"Situação calamitosa no Açu";"Faltam agua e serviços, telegrama da associação rural";"Recorte retirado de A Ordem";"Núcleo Temático da Seca e do Semi-árido";"RUIM";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"005901";"Situação calamitosa no Açu";"";"Recorte retirado de A Ordem";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"007639";"Soares é contra o aumento";"";"Recorte retirado de Diário de Natal";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"007637";"Soares vai apoiar as cooperativas";"";"Recorte retirado de Diário de Natal";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"006562";"Soares vem a Natal reivindicar";"";"Recorte retirado de O Poti";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"006537";"Sobrados de Açu na série de desenhos de Navarro";"";"Recorte retirado de O Poti";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"007624";"Sociais";"";"Tribuna do Norte";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"007659";"Sociais do Vale do Assu";"";"Diário de Natal";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"007662";"Sociais do Vale do Assu";"";"Diário de Natal";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"007692";"Sociais do Vale do Assu";"";"Recorte retirado de Diário de Natal";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"007664";"Sociais Vale do Assu";"";"Diário de Natal";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"006457";"Sociedade de assistência também em Açu ";"";"Recorte retirado de Diário de Natal";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"005612";"SOE concluiu em outubro projeto do terminal";"";"Recorte retirado de Tribuna do Norte ";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"006558";"Solução";"";"Recorte retirado de O Poti";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"005715";"SOS do Vale (Roda viva)";"";"Recorte retirado de Diário de Natal";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"008630";"Sr. Editor:";"";"Carta de José Francisco da Silva para um editor de um órgão de imprensa, pedindo que tal órgão de imprensa cobrisse a manifestação de 1° de maio de 1981";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Correspondências";"";""
"008554";"Sr. Presidente";"";"Carta do engenheiro Clóvis Gonçalves dos Santos para o presidente do sindicato dos trabalhadores rurais de São Rafael Francisco Xavier da Costa, onde são compartilhadas informações sobre São Rafael";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Correspondências";"";""
"008713";"Sr. Um pequeno Agricultor ";"";"Transcrição da entrevista  Entrevistadora Márcia";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Outros";"";""
"007605";"Subindo";"";"Recorte retirado de Diário de Natal";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"008642";"Submersão de um vale: Revisitando as práticas de resistência";"";"Projeto de pesquisa a ser submetido à avaliação do programa de mestrado em Sociologia do Desenvolvimento, com vistas à elaboração de tese";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Projeto de pesquisa/ Projeto de extensão";"";""
"005977";"Subvenções";"";"Recorte retirado de A República";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"006721";"Sucam extermina ""barbeiros"" na Zona Oeste";"";"Recorte retirado de Diário de Natal";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"007591";"Sucessão em Assú";"";"Recorte retirado de Tribuna do Norte";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"006921";"Sugestão";"";"Recorte retirado de Diário de Natal";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"005852";"Suposto participante de domingo passado em Açu não é Sub-delegado de polícia: Desmentido";"";"Recorte retirado de A República";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"006213";"Tabela de indenização";"";"Recorte retirado de Tribuna do Norte";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"007134";"Tabela de indenização no Vale do Açú está guardada no Palácio";"";"Recorte retirado de Diário de Natal";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"006257";"Tabela de indenizações";"";"Recorte retirado de Tribuna do Norte";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"008446";"Tabela de Movimento de terras de 0-20 ha no município de Santana do Matos- 19791984";"";"Pesquisa de campo no 1º cartório distrital de Registro de Imóvel";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Relatórios";"";""
"008493";"Tabela de preços para indenização projeto baixo açu zona rural";"";"Relatórios sobre as desapropriações durante o projeto baixo açu";"Núcleo Temático da Seca e do Semi-árido";"RUIM";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Relatórios";"";""
"006265";"Tabela do Baixo-Açu";"";"Recorte retirado de Tribuna do Norte";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"006195";"Tabelas do Baixo-Açu saem em trinta dias";"";"Recorte retirado de Tribuna do Norte";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"006598";"Também no Vale do Açu movimentação do PMDB reuniu as forças populares";"";"Recorte retirado de Tribuna do Norte";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"006220";"Tarcísio e Lavoisier iniciam contatos políticos no planalto";"";"Recorte retirado de A República";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"008346";"Tarcísio especula com terras no Baixo Açu";"";"Recorte retirado de Tribuna do Norte";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"006198";"Tarcisio Maia confiante";"";"Recorte retirado de Tribuna do Norte";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"006402";"Tarcísio pede irrigação dos vales ao assinar convênios com ministro";"";"Recorte retirado de Tribuna do Norte";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"007952";"Tarifas de ônibus sobem mais sessenta por cento em Assu";"";"Recorte retirado de Diário de Natal";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"007910";"TCU investiga verbas do RN";"";"Recorte retirado de Diário de Natal";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"008400";"Técnico reafirma acusações e duvida da segurança do projeto no Vale do Açu";"";"Recorte retirado de Tribuna do Norte";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"007828";"Telefone";"";"Recorte retirado de Tribuna do Norte";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"008160";"Telefone digital";"primeiros beneficiados";"Recorte retirado de Tribuna do Norte";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"008006";"Temporal inunda ruas e derruba casas em Assu";"";"Recorte retirado de Diário de Natal";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"005590";"Terminal em péssimas condições";"";"Recorte retirado de Diário de Natal";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"008116";"Terra dos poetas comemora 150 anos";"";"Recorte retirado de Tribuna do Norte";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"007344";"Terras";"";"Recorte retirado de Tribuna do Norte";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"006804";"Terras férteis do Vale do açu desapropriadas a preço ínfimo";"";"Recorte retirado de Gazeta de Notícias";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"008225";"Terremotos terão estudos de engenheiro americano";"";"Recorte retirado de Tribuna do Norte";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"006067";"Terror";"";"Recorte retirado de Diário de Natal";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"007859";"Testemunha da chacina não sabe quem atirou";"";"Recorte retirado de Diário de Natal";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"006635";"Título ";"";"Recorte retirado de Diário de Natal";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"007485";"TJ interroga prefeito de Açu na quinta-feira";"";"Recorte retirado de Tribuna do Norte";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"007554";"TN potengi";"";"Tribuna do Norte";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"005484";"Todo mundo sofre com o mercado de artes";"";"Recorte retirado de Jornal Dois Pontos";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"006128";"Todos divergem sobre barragem do Baixo-Açu";"";"Recorte retirado de Tribuna do Norte";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"008704";"Trabalhadores";"";"Nota do Diretório Municipal de Natal sobre sua presença na manifestação de 1° de maio";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Correspondências";"";""
"005837";"Trabalhadores pedirão ajuda da SUDENE para matar fome no Açu";"";"Recorte retirado de Diário de Natal";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"008295";"Trabalhadores querem conhece";"como ficarão na colonização";"Recorte retirado de Diário de Natal";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"006122";"Trabalhadores querem conhecer como ficarão na colonização";"";"Recorte retirado de Diário de Natal";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"006120";"Trabalhadores rurais apelam a Geisel";"";"Recorte retirado de O Poti";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"006487";"Trabalhadores rurais vão discutir barragem em concentração";"";"Recorte retirado de Diário de Natal";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"008424";"Trabalhadores rurais vão reivindicar";"";"Recorte retirado de A República";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"007866";"Trabalhador rural vai regularizar a situação";"";"Recorte retirado de Diário de Natal ";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"006356";"Trabalhos com idosos";"";"Trabalhos com idosos na I Feira de Iniciação do II encontro municipal de Vale do Assú, a foto mostra um espaço com muitas janelas onde vários idosos estão sentados em cadeiras de plástico";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Fotografias";"";""
"006358";"Trabalhos com idosos (2)";"";"Trabalhos com idosos na I feira de iniciação do II encontro municipal de Vale do Assú, a foto mostra um espaço com muitas janelas onde vários idosos estão sentados em cadeiras de plástico";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Fotografias";"";""
"007969";"Transporte é problema em Assu";"";"Recorte retirado de O Poti";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"007806";"Trem da alegria corre solto no Vale do Assu";"";"Recorte retirado de Diário de Natal";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"008208";" Tremor deixa São Rafael em pânico";"";"Recorte retirado de Diário de Natal";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"008192";"Tremores não levam riscos à barragem";"";"Recorte retirado de Diário de Natal";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"005938";"Tres bancos rurais cooperativos no Estado";"";"Recorte retirado de A Ordem";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"007142";"Três gerações a serviço do Vale do Açu";"";"Recorte retirado de Tribuna do Norte";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"006996";"Três milhões por mês";"";"Recorte retirado de Tribuna do Norte";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
"007427";"Tribuna do leitor";"";"Recorte retirado de Tribuna do Norte";"Núcleo Temático da Seca e do Semi-árido";"REGULAR";"EM_ACERVO";"";"Vale do Assú ou Projeto Baixo-Assú";"";"Recortes de jornais";"";""
